"","times_snp_appears"
"1792971",1
"1792975",1
"1792985",1
"1792987",1
"1792999",1
"1793005",1
"1793020",2
"1793023",1
"1793024",1
"1793024.1",1
"1793025",1
"1793041",0
"1793043",0
"1793047",0
"1793050",0
"1793053",0
"1793059",1
"1793065",1
"1793068",4
"1793071",4
"1793072",1
"1793077",4
"1793083",5
"1793086",2
"1793086.1",4
"1793095",1
"1793101",3
"1793117",1
"1793124",3
"1793134",1
"1793140",0
"1793185",1
"1793194",2
"1793203",1
"1793228",1
"1793275",0
"1793296",1
"1793299",1
"1793305",1
"1793310",1
"1793316",1
"1793317",1
"1793319",1
"1793320",1
"1793323",1
"1793332",1
"1793377",1
"1793380",3
"1793383",2
"1793387",1
"1793395",1
"1793396",1
"1793407",1
"1793411",1
"1793416",2
"1793420",1
"1793422",1
"1793425",2
"1793428",2
"1793430",2
"1793431",2
"1793434",2
"1793443",2
"1793451",2
"1793452",2
"1793455",2
"1793458",2
"1793461",2
"1793463",2
"1793467",5
"1793473",1
"1793482",1
"1793485",1
"1793518",1
"1793527",1
"1793533",1
"1793557",1
"1793578",1
"1793584",1
"1793628",2
"1793636",1
"1793646",2
"1793650",2
"1793667",2
"1793698",1
"1793770",1
"1793778",3
"1793780",3
"1793787",2
"1793789",2
"1793793",1
"1793825",1
"1793829",1
"1793841",3
"1793862",1
"1793866",1
"1793882",1
"1793889",1
"1793904",4
"1793907",4
"1793910",3
"1793910.1",1
"1793916",3
"1793937",3
"1793943",2
"1793954",3
"1794000",2
"1794012",2
"1794021",1
"1794087",1
"1794093",1
"1794102",1
"1794144",1
"1794153",1
"1794171",1
"1794186",1
"1794198",1
"1794204",1
"1794213",1
"1794216",1
"1794225",1
"1794234",1
"1794237",1
"1794255",2
"1794351",1
"1794357",2
"1794363",2
"1794366",2
"1794369",2
"1794387",1
"1794393",1
"1794411",1
"1794429",1
"1794450",1
"1794450.1",1
"1794456",1
"1794468",2
"1794483",2
"1794549",1
"1794555",1
"1794570",1
"1794585",1
"1794636",1
"1794645",1
"1794648",1
"1794669",1
"1794672",1
"1794680",1
"1794722",1
"1794779",1
"1794820",2
"1794835",2
"1796042",8
"1796043",8
"1796044",8
"1796074",7
"1796215",2
"1796272",2
"1796289",2
"1796447",1
"1796592",1
"1796625",1
"1796758",1
"1796839",6
"1796852",4
"1796863",4
"1796866",4
"1796869",6
"1796872",6
"1796890",6
"1796891",4
"1796906",1
"1796956",1
"1796972",1
"1797011",1
"1797030",0
"1797030.1",3
"1797032",1
"1797057",1
"1797062",1
"1797100",1
"1797109",0
"1797116",1
"1797138",1
"1797139",2
"1797148",1
"1797169",1
"1797175",1
"1797184",2
"1797187",2
"1797190",2
"1797205",0
"1797211",1
"1797220",1
"1797238",1
"1797241",1
"1797244",1
"1797248",0
"1797265",1
"1797268",1
"1797274",1
"1797280",1
"1797280.1",1
"1797286",2
"1797289",8
"1797292",8
"1797292.1",2
"1797295",6
"1797298",2
"1797301",1
"1797304",1
"1797307",6
"1797307.1",1
"1797313",1
"1797314",6
"1797316",1
"1797316.1",1
"1797322",1
"1797323",3
"1797328",1
"1797331",3
"1797334",1
"1797337",6
"1797340",1
"1797343",1
"1797346",1
"1797352",6
"1797358",2
"1797361",1
"1797367",4
"1797373",2
"1797373.1",2
"1797376",3
"1797379",3
"1797382",3
"1797385",3
"1797400",2
"1797403",2
"1797421",2
"1797424",1
"1797424.1",1
"1797461",2
"1797469",2
"1797529",1
"1797562",1
"1797595",0
"1797598",0
"1797607",0
"1797620",1
"1797626",1
"1797628",1
"1797631",1
"1797652",2
"1797664",1
"1797668",1
"1797670",2
"1797679",2
"1797682",2
"1797683",2
"1797685",2
"1797697",3
"1797706",7
"1797709",2
"1797718",0
"1797727",0
"1797728",0
"1797736",3
"1797736.1",1
"1797739",0
"1797753",0
"1797754",2
"1797754.1",1
"1797757",3
"1797764",3
"1797769",3
"1797772",2
"1797775",2
"1797778",3
"1797793",3
"1797799",0
"1797802",0
"1797805",0
"1797806",0
"1797807",0
"1797808",0
"1797821",1
"1797832",1
"1797874",1
"1797895",2
"1797901",2
"1797913",2
"1797925",1
"1797979",2
"1797997",2
"1798009",1
"1798027",2
"1798029",1
"1798054",1
"1798148",1
"1798181",1
"1798201",2
"1798210",1
"1798213",1
"1798216",1
"1798242",1
"1798246",2
"1798282",2
"1798324",1
"1798345",1
"1798348",2
"1798351",1
"1798391",1
"1798421",1
"1798455",1
"1798505",1
"1798512",2
"1798516",2
"1798518",1
"1798519",3
"1798521",3
"1798523",3
"1798526",3
"1798530",2
"1798533",0
"1798538",1
"1798541",1
"1798544",1
"1798565",1
"1798607",1
"1798610",1
"1798617",1
"1798628",1
"1798649",1
"1798652",1
"1798664",1
"1798691",1
"1798694",2
"1798697",2
"1798706",2
"1798715",2
"1798730",2
"1798733",2
"1798736",1
"1798763",1
"1798769",1
"1798784",1
"1798790",2
"1798799",1
"1798841",1
"1798844",1
"1798859",1
"1798928",1
"1798955",1
"1798958",1
"1798961",1
"1798973",1
"1798979",1
"1798982",1
"1799015",1
"1799030",1
"1799031",1
"1799039",1
"1799078",1
"1799192",1
"1799213",2
"1799214",2
"1799217",2
"1799222",2
"1799240",2
"1799243",2
"1799271",1
"1799273",2
"1799274",2
"1799278",1
"1799282",2
"1799285",2
"1799288",2
"1799293",1
"1799294",3
"1799297",2
"1799300",3
"1799309",2
"1799310",2
"1799321",1
"1799322",1
"1799324",1
"1799329",2
"1799342",1
"1799345",1
"1799354",1
"1799357",1
"1799370",1
"1799370.1",1
"1799375",1
"1799386",1
"1799407",2
"1799439",1
"1799495",1
"1799497",1
"1799508",1
"1799538",1
"1799559",1
"1799570",3
"1799579",1
"1799626",1
"1799680",1
"1799688",2
"1799729",1
"1799731",1
"1799732",1
"1799797",1
"1799846",1
"1799901",1
"1799903",1
"1799930",1
"1800025",3
"1800032",2
"1800177",1
"1800246",1
"1800346",2
"1800382",2
"1800440",1
"1800440.1",1
"1800458",0
"1800473",1
"1800512",1
"1800521",0
"1800533",0
"1800563",1
"1800659",1
"1800674",1
"1800680",1
"1800683",2
"1800686",2
"1800737",2
"1800761",1
"1800772",1
"1800773",2
"1800779",2
"1800787",2
"1800788",2
"1800794",2
"1800803",2
"1800806",2
"1800812",2
"1800813",2
"1800815",2
"1800836",2
"1800854",2
"1800859",2
"1800860",2
"1800863",2
"1800866",7
"1801101",1
"1801335",1
"1801408",1
"1801451",1
"1801506",1
"1801746",1
"1801776",2
"1801785",1
"1801955",1
"1801984",1
"1802070",2
"1802073",2
"1802091",1
"1802264",1
"1802267",1
"1802284",1
"1802363",1
"1802364",1
"1802389",2
"1802392",1
"1802417",1
"1802500",1
"1802591",1
"1802618",1
"1802745",0
"1802747",0
"1802756",0
"1802766",0
"1802774",0
"1802775",0
"1802783",1
"1802810",1
"1802864",2
"1802875",2
"1802883",3
"1802884",2
"1802894",2
"1802896",2
"1802912",2
"1802918",2
"1802920",1
"1802921",2
"1802940",1
"1802955",3
"1802957",3
"1802959",3
"1802961",1
"1802967",2
"1802970",2
"1802971",2
"1802975",2
"1803008",2
"1803009",2
"1803010",2
"1803014",2
"1803022",1
"1803131",2
"1803138",2
"1803154",2
"1803203",3
"1803205",3
"1803206",2
"1803206.1",1
"1803208",2
"1803217",2
"1803234",1
"1803247",2
"1803266",2
"1803267",2
"1803270",2
"1803270.1",2
"1803279",2
"1803282",2
"1803283",2
"1803286",2
"1803288",2
"1803291",2
"1803293",2
"1803306",2
"1803311",2
"1803315",2
"1803327",3
"1803329",8
"1803330",8
"1803335",8
"1803339",3
"1803340",3
"1803342",8
"1803345",3
"1803348",8
"1803350",1
"1803363",2
"1803366",2
"1803387",4
"1803388",3
"1803389",2
"1803389.1",1
"1803489",1
"1803498",1
"1803530",2
"1803531",0
"1803532",1
"1803539",1
"1803543",3
"1803546",3
"1803548",3
"1803555",6
"1803561",4
"1803576",2
"1803585",2
"1803588",2
"1803600",2
"1803618",2
"1803630",2
"1803633",2
"1803648",2
"1803651",2
"1803656",2
"1803657",2
"1803660",2
"1803662",2
"1803663",2
"1803741",2
"1803750",2
"1803756",2
"1803762",2
"1803817",2
"1803859",2
"1803876",2
"1803901",2
"1803931",2
"1804028",2
"1804060",2
"1804076",1
"1804108",2
"1804162",2
"1804355",2
"1804373",2
"1804494",2
"1804508",1
"1804541",2
"1804580",1
"1804608",2
"1804719",1
"1805105",2
"1805123",1
"1805208",1
"1805255",2
"1805358",1
"1805399",2
"1805417",1
"1805423",1
"1805447",1
"1805453",1
"1805558",1
"1805567",1
"1805570",1
"1805603",1
"1805626",1
"1805630",1
"1805732",1
"1805749",1
"1805753",1
"1805784",1
"1805787",1
"1805809",1
"1806029",1
"1806038",1
"1806068",1
"1806074",2
"1806140",2
"1806155",2
"1806213",2
"1806224",2
"1806227",2
"1806260",0
"1806368",2
"1806371",2
"1806383",1
"1806389",1
"1806398",1
"1806431",1
"1806433",1
"1806468",8
"1806495",1
"1806519",1
"1806526",1
"1806544",1
"1806546",1
"1806547",1
"1806549",2
"1806565",1
"1806570",1
"1806591",1
"1806610",1
"1806616",1
"1806645",1
"1806661",2
"1806664",1
"1806666",1
"1806667",1
"1806673",1
"1806679",1
"1806712",2
"1806723",2
"1806724",2
"1806733",1
"1806752",1
"1806785",1
"1806799",1
"1806817",1
"1806841",2
"1806843",2
"1806844",2
"1806847",1
"1806849",1
"1806850",1
"1806852",1
"1806856",3
"1806871",2
"1806883",2
"1806885",2
"1806890",2
"1806892",2
"1806931",1
"1806937",2
"1806952",1
"1806966",2
"1806967",2
"1806973",2
"1806976",2
"1807000",2
"1807038",1
"1807039",1
"1807040",2
"1807043",2
"1807097",1
"1807101",2
"1807102",2
"1807106",2
"1807111",2
"1807114",2
"1807118",2
"1807120",2
"1807122",2
"1807134",2
"1807140",2
"1807144",2
"1807183",2
"1807209",1
"1807225",2
"1807292",1
"1807297",1
"1807300",1
"1807303",2
"1807363",2
"1807366",2
"1807371",2
"1807402",2
"1807411",2
"1807413",2
"1807417",2
"1807420",2
"1807432",2
"1807434",2
"1807435",2
"1807438",2
"1807441",2
"1807450",2
"1807468",2
"1807477",2
"1807480",1
"1807512",2
"1807525",2
"1807528",1
"1807537",1
"1807540",1
"1807542",1
"1807545",2
"1807558",1
"1807561",1
"1807582",2
"1807588",2
"1807623",1
"1807631",2
"1807633",1
"1807672",2
"1807693",2
"1807696",2
"1807705",1
"1807726",1
"1807729",2
"1807731",2
"1807735",2
"1807741",2
"1807759",2
"1807760",2
"1807765",2
"1807772",2
"1807776",2
"1807777",1
"1807780",2
"1807781",1
"1807795",2
"1807842",2
"1807883",1
"1807884",1
"1807885",1
"1807892",1
"1807904",1
"1807905",1
"1807922",1
"1807926",1
"1807961",1
"1807987",2
"1808038",3
"1808089",1
"1808182",1
"1808225",1
"1808363",2
"1808390",1
"1808502",1
"1808517",1
"1808891",1
"1808996",1
"1809124",1
"1809129",1
"1809223",2
"1809266",1
"1809301",0
"1809407",1
"1809493",2
"1809498",2
"1809499",2
"1809504",2
"1809538",1
"1809543",1
"1809573",1
"1809674",2
"1809716",1
"1809847",1
"1809946",1
"1810102",2
"1810130",3
"1810265",1
"1810293",1
"1810358",1
"1810387",1
"1810483",1
"1810534",1
"1810536",1
"1810549",1
"1810551",2
"1810569",1
"1810771",0
"1810846",1
"1810855",1
"1810864",1
"1810914",1
"1811474",1
"1811479",1
"1811769",1
"1812024",1
"1812042",1
"1812047",1
"1812362",1
"1812490",1
"1812578",1
"1812899",1
"1812953",2
"1813167",1
"1813178",1
"1813226",1
"1813238",1
"1813244",1
"1813247",1
"1813250",1
"1813253",1
"1813259",1
"1813262",1
"1813266",1
"1813274",1
"1813283",1
"1813289",1
"1813291",1
"1813301",2
"1813304",2
"1813307",2
"1813313",2
"1813331",1
"1813336",1
"1813337",1
"1813342",1
"1813343",1
"1813352",1
"1813361",1
"1813363",1
"1813364",1
"1813367",1
"1813370",1
"1813373",2
"1813379",2
"1813385",1
"1813409",1
"1813418",2
"1813421",1
"1813430",4
"1813432",2
"1813436",4
"1813438",4
"1813441",4
"1813442",2
"1813442.1",1
"1813445",2
"1813447",2
"1813448",2
"1813448.1",1
"1813454",5
"1813454.1",6
"1813457",1
"1813460",2
"1813469",2
"1813481",1
"1813505",2
"1813508",2
"1813514",2
"1813523",5
"1813526",4
"1813532",2
"1813534",2
"1813537",2
"1813541",2
"1813544",2
"1813550",2
"1813556",2
"1813559",2
"1813565",2
"1813567",2
"1813568",2
"1813571",2
"1813574",2
"1813582",8
"1813583",8
"1813601",2
"1813604",1
"1813604.1",1
"1813613",0
"1813613.1",1
"1813616",7
"1813619",7
"1813628",0
"1813629",1
"1813631",7
"1813637",7
"1813640",2
"1813643",7
"1813646",7
"1813649",2
"1813652",8
"1813658",2
"1813688",2
"1813700",2
"1813709",2
"1813718",3
"1813721",3
"1813724",0
"1813733",0
"1813733.1",1
"1813736",4
"1813742",1
"1813745",2
"1813748",1
"1813751",3
"1813751.1",1
"1813760",2
"1813763",3
"1813769",3
"1813778",3
"1813784",3
"1813790",3
"1813799",2
"1813814",1
"1813817",2
"1813820",2
"1813886",2
"1813892",0
"1813902",1
"1813905",0
"1813915",2
"1813936",1
"1813939",2
"1813948",2
"1813963",3
"1813966",1
"1813972",3
"1813975",3
"1813978",3
"1813980",2
"1813987",4
"1813988",3
"1813990",3
"1813993",3
"1814002",3
"1814014",2
"1814014.1",1
"1814017",2
"1814020",2
"1814022",2
"1814023",2
"1814026",2
"1814029",1
"1814032",2
"1814038",2
"1814040",2
"1814041",2
"1814044",2
"1814047",2
"1814050",4
"1814050.1",9
"1814074",1
"1814092",2
"1814104",2
"1814110",3
"1814113",3
"1814115",3
"1814131",4
"1814142",2
"1814143",2
"1814147",2
"1814148",1
"1814149",2
"1814152",2
"1814157",3
"1814160",2
"1814161",2
"1814173",2
"1814176",2
"1814185",2
"1814187",2
"1814188",2
"1814199",3
"1814200",3
"1814218",3
"1814220",3
"1814227",3
"1814229",3
"1814232",3
"1814233",3
"1814268",3
"1814269",2
"1814289",4
"1814302",3
"1814325",1
"1814330",1
"1814331",8
"1814332",8
"1814333",8
"1814334",3
"1814337",8
"1814348",1
"1814350",1
"1814361",1
"1814375",1
"1814388",1
"1814392",1
"1814392.1",1
"1814395",2
"1814397",2
"1814408",2
"1814414",1
"1814418",1
"1814426",1
"1814427",1
"1814428",1
"1814442",1
"1814451",1
"1814453",1
"1814462",1
"1814484",1
"1814499",1
"1814502",1
"1814506",1
"1814509",1
"1814510",1
"1814511",1
"1814535",1
"1814536",1
"1814539",1
"1814540",1
"1814541",1
"1814553",1
"1814559",1
"1814562",1
"1814563",1
"1814569",1
"1814581",1
"1814592",1
"1814595",1
"1814600",1
"1814601",1
"1814628",1
"1814633",1
"1814635",1
"1814636",1
"1814637",1
"1814646",1
"1814652",1
"1814652.1",1
"1814657",1
"1814658",0
"1814667",1
"1814673",1
"1814685",1
"1814713",1
"1814718",2
"1814721",1
"1814736",1
"1814739",2
"1814751",3
"1814752",1
"1814754",1
"1814757",1
"1814760",1
"1814769",1
"1814771",1
"1814772",1
"1814775",1
"1814781",1
"1814784",1
"1814986",1
"1815014",1
"1815026",1
"1815106",1
"1815159",1
"1815187",2
"1815199",1
"1815200",1
"1815203",1
"1815211",1
"1815337",1
"1815389",1
"1815398",3
"1815407",8
"1815410",3
"1815422",1
"1815428",1
"1815434",1
"1815440",1
"1815446",1
"1815458",1
"1815470",1
"1815477",1
"1815479",1
"1815480",1
"1815480.1",2
"1815482",1
"1815491",2
"1815494",1
"1815518",3
"1815519",2
"1815526",1
"1815531",1
"1815539",1
"1815551",2
"1815557",2
"1815563",2
"1815573",2
"1815576",2
"1815578",2
"1815585",2
"1815588",2
"1815597",2
"1815599",2
"1815602",2
"1815608",2
"1815625",1
"1815823",1
"1815826",2
"1815836",1
"1815844",1
"1815868",8
"1815869",8
"1815872",3
"1815875",8
"1815878",3
"1815887",8
"1815890",3
"1815896",8
"1815899",8
"1815902",8
"1815905",5
"1815917",1
"1815920",1
"1815926",5
"1815928",8
"1815929",1
"1815932",8
"1815935",3
"1815941",8
"1815947",1
"1815953",4
"1815965",1
"1815974",1
"1815982",1
"1815986",1
"1815992",1
"1816004",1
"1816009",1
"1816016",1
"1816019",1
"1816024",1
"1816031",1
"1816037",1
"1816055",1
"1816079",4
"1816082",1
"1816085",1
"1816088",4
"1816097",5
"1816124",1
"1816138",1
"1816151",1
"1816154",1
"1816163",1
"1816175",1
"1816181",1
"1816187",1
"1816189",1
"1816190",1
"1816190.1",1
"1816193",1
"1816202",1
"1816217",1
"1816226",1
"1816232",1
"1816247",1
"1816250",1
"1816253",1
"1816277",1
"1816283",1
"1816291",1
"1816304",1
"1816316",1
"1816325",1
"1816340",1
"1816346",1
"1816353",1
"1816355",1
"1816370",1
"1816376",1
"1816388",2
"1816393",2
"1816394",2
"1816400",2
"1816403",2
"1816409",2
"1816421",2
"1816511",4
"1816517",4
"1816518",4
"1816532",3
"1816533",3
"1816534",2
"1816562",2
"1816564",2
"1816574",2
"1816587",2
"1816589",2
"1816674",2
"1816680",2
"1816682",2
"1816683",2
"1816686",2
"1816695",2
"1816714",7
"1816719",7
"1816722",7
"1816725",4
"1816731",7
"1816733",4
"1816734",4
"1816749",2
"1816773",2
"1816779",2
"1816785",2
"1816899",1
"1817019",2
"1817022",2
"1817037",3
"1817039",3
"1817040",3
"1817042",3
"1817043",3
"1817052",4
"1817058",4
"1817064",4
"1817067",1
"1817067.1",4
"1817076",2
"1817082",3
"1817085",3
"1817091",3
"1817094",3
"1817112",2
"1817121",2
"1817124",3
"1817139",3
"1817142",3
"1817151",3
"1817154",2
"1817154.1",1
"1817157",3
"1817163",3
"1817172",3
"1817178",3
"1817181",4
"1817184",3
"1817208",3
"1817211",2
"1817220",0
"1817223",2
"1817226",2
"1817228",2
"1817229",2
"1817232",3
"1817235",2
"1817241",2
"1817244",1
"1817247",1
"1817250",2
"1817256",3
"1817258",2
"1817262",1
"1817265",2
"1817267",2
"1817268",2
"1817280",1
"1817286",3
"1817295",2
"1817297",2
"1817298",2
"1817310",2
"1817312",2
"1817316",2
"1817319",2
"1817322",2
"1817325",2
"1817339",4
"1817343",4
"1817349",3
"1817352",3
"1817367",2
"1817370",2
"1817376",0
"1817382",2
"1817391",2
"1817393",2
"1817394",2
"1817394.1",1
"1817395",1
"1817406",4
"1817418",8
"1817421",1
"1817424",8
"1817439",9
"1817445",2
"1817448",2
"1817451",2
"1817454",2
"1817457",1
"1817463",2
"1817472",4
"1817475",1
"1817487",7
"1817493",3
"1817499",4
"1817502",4
"1817502.1",1
"1817511",4
"1817514",4
"1817514.1",1
"1817523",1
"1817526",1
"1817535",2
"1817538",2
"1817540",2
"1817541",2
"1817541.1",1
"1817546",2
"1817547",2
"1817550",2
"1817563",1
"1817564",2
"1817568",2
"1817569",1
"1817580",1
"1817592",2
"1817595",1
"1817601",1
"1817604",1
"1817607",2
"1817609",1
"1817619",2
"1817622",2
"1817625",2
"1817628",2
"1817640",1
"1817705",1
"1817706",1
"1817709",1
"1817718",1
"1817719",1
"1817721",1
"1817723",1
"1817729",1
"1817730",2
"1817733",1
"1817739",2
"1817742",2
"1817745",2
"1817754",2
"1817757",2
"1817779",2
"1817784",2
"1817791",1
"1817830",2
"1817843",2
"1817850",2
"1817876",2
"1817877",2
"1817881",1
"1817883",2
"1817898",3
"1817900",1
"1817901",3
"1817932",2
"1817932.1",1
"1817936",2
"1817938",2
"1817939",2
"1817944",1
"1817958",3
"1817962",8
"1817984",1
"1817991",3
"1817994",3
"1817999",3
"1818000",3
"1818006",3
"1818015",4
"1818021",4
"1818027",7
"1818033",6
"1818036",2
"1818042",2
"1818057",2
"1818060",2
"1818069",2
"1818072",2
"1818075",2
"1818084",1
"1818087",2
"1818097",1
"1818099",5
"1818101",5
"1818102",1
"1818103",6
"1818108",5
"1818110",6
"1818121",1
"1818123",3
"1818127",2
"1818132",2
"1818138",2
"1818144",1
"1818145",3
"1818147",2
"1818148",2
"1818156",2
"1818157",2
"1818159",3
"1818165",1
"1818168",2
"1818171",2
"1818172",1
"1818174",2
"1818177",2
"1818183",2
"1818186",2
"1818189",2
"1818201",2
"1818204",2
"1818210",2
"1818213",2
"1818222",1
"1818225",4
"1818231",1
"1818237",4
"1818238",2
"1818240",1
"1818246",2
"1818249",2
"1818253",1
"1818255",2
"1818261",2
"1818270",2
"1818273",2
"1818279",2
"1818282",2
"1818291",2
"1818294",1
"1818297",2
"1818300",2
"1818303",2
"1818306",2
"1818318",2
"1818321",2
"1818333",2
"1818345",2
"1818348",3
"1818372",3
"1818375",2
"1818379",2
"1818385",3
"1818390",3
"1818393",3
"1818399",2
"1818400",2
"1818402",2
"1818407",2
"1818408",2
"1818417",2
"1818423",2
"1818423.1",2
"1818429",2
"1818432",2
"1818433",2
"1818435",2
"1818438",2
"1818444",4
"1818453",1
"1818456",4
"1818462",1
"1818465",2
"1818471",5
"1818480",2
"1818481",2
"1818483",2
"1818489",3
"1818498",3
"1818507",1
"1818510",6
"1818513",4
"1818516",2
"1818519",4
"1818534",3
"1818540",1
"1818546",1
"1818549",2
"1818552",1
"1818558",2
"1818568",2
"1818570",2
"1818573",2
"1818573.1",1
"1818576",1
"1818603",2
"1818633",2
"1818636",2
"1818639",2
"1818648",2
"1818651",2
"1818655",2
"1818657",1
"1818663",2
"1818666",2
"1818675",2
"1818696",2
"1818705",2
"1818726",2
"1818736",2
"1818744",2
"1818747",2
"1818753",2
"1818756",2
"1818757",2
"1818759",1
"1818764",2
"1818765",3
"1818768",1
"1818776",1
"1818777",2
"1818779",2
"1818789",1
"1818792",1
"1818801",1
"1818804",1
"1818816",1
"1818846",1
"1818847",1
"1818849",1
"1818855",1
"1818864",1
"1818868",1
"1818870",1
"1818873",1
"1818876",1
"1818879",1
"1818903",2
"1818909",0
"1818914",1
"1818915",1
"1819050",1
"1819053",1
"1819062",1
"1819065",1
"1819068",1
"1819071",0
"1819089",1
"1819092",1
"1819095",1
"1819101",1
"1819102",1
"1819122",1
"1819125",1
"1819128",1
"1819140",1
"1819146",1
"1819167",1
"1819173",1
"1819182",1
"1819185",1
"1819191",1
"1819194",1
"1819206",1
"1819215",1
"1819224",1
"1819227",1
"1819230",1
"1819251",1
"1819266",1
"1819272",1
"1819290",1
"1819294",1
"1819296",1
"1819302",1
"1819305",1
"1819308",1
"1819311",1
"1819317",1
"1819320",1
"1819344",1
"1819398",1
"1819407",1
"1819422",2
"1819440",1
"1819446",0
"1819458",1
"1819461",1
"1819464",1
"1819467",1
"1819485",1
"1819497",2
"1819503",1
"1819504",1
"1819506",1
"1819524",1
"1819539",1
"1819545",1
"1819548",1
"1819566",1
"1819572",1
"1819581",1
"1819590",1
"1819596",1
"1819620",2
"1819638",1
"1819641",1
"1819683",1
"1819686",2
"1819689",2
"1819695",1
"1819695.1",1
"1819698",1
"1819704",2
"1819710",2
"1819713",1
"1819719",2
"1819722",3
"1819728",2
"1819746",7
"1819755",2
"1819764",5
"1819766",5
"1819767",5
"1819779",3
"1819883",1
"1819922",2
"1819949",2
"1819973",2
"1819991",1
"1819993",1
"1820030",1
"1820047",0
"1820082",4
"1820112",1
"1820113",1
"1820130",4
"1820167",2
"1820178",1
"1820243",3
"1820252",3
"1820357",2
"1820523",1
"1820527",0
"1820642",1
"1820673",1
"1820678",1
"1820681",1
"1820691",1
"1820712",1
"1820732",2
"1820735",1
"1820738",2
"1820751",3
"1820774",0
"1820777",0
"1820784",0
"1820789",0
"1820807",1
"1820818",8
"1820843",3
"1820883",1
"1820892",1
"1820901",1
"1820912",1
"1820913",1
"1820915",1
"1820924",1
"1820925",1
"1820929",0
"1820931",0
"1820937",0
"1820952",1
"1820957",1
"1820960",1
"1820973",1
"1821018",1
"1821042",1
"1821054",1
"1821057",1
"1821188",0
"1821191",4
"1821192",4
"1821193",5
"1821193.1",0
"1821194",5
"1821194.1",0
"1821196",3
"1821263",1
"1821272",1
"1821275",1
"1821278",1
"1821281",1
"1821362",1
"1821380",1
"1821455",1
"1821531",2
"1821534",0
"1821545",2
"1821548",2
"1821557",2
"1821577",2
"1821584",2
"1821610",2
"1821689",1
"1821715",1
"1821716",1
"1821745",1
"1821761",2
"1821778",2
"1821780",1
"1821791",1
"1821800",1
"1821815",2
"1821834",1
"1821940",1
"1821947",1
"1821951",1
"1821952",1
"1821953",1
"1821964",1
"1821968",1
"1821980",1
"1821989",2
"1821992",1
"1822001",1
"1822013",2
"1822046",2
"1822058",0
"1822064",1
